timestamp,zone_id,demand_mw,demand_forecast_mw,price_per_mwh,temp_c,humidity,wind_speed,precipitation
2024-01-13 09:00:00+00,NYISO,14084,13514,31.850666666666665,12.5,92,13,1.3
2024-01-13 10:00:00+00,NYISO,14079,13516,32.07333333333334,13,93,16.3,0
2024-01-13 11:00:00+00,NYISO,14255,13740,33.504666666666665,13.1,95,17.9,0
2024-01-13 12:00:00+00,NYISO,14728,14247,37.17466666666667,12.8,95,20,0
2024-01-13 13:00:00+00,NYISO,15332,14924,38.364000000000004,13.1,94,22.3,0
2024-01-13 14:00:00+00,NYISO,15836,15459,37.977333333333334,12.1,91,22.8,0
2024-01-13 15:00:00+00,NYISO,16113,15814,49.35,11.7,79,23.8,0.2
2024-01-13 16:00:00+00,NYISO,16121,15958,48.924,10.9,79,25.1,0.4
2024-01-13 17:00:00+00,NYISO,16068,16059,46.818,9.5,65,27.4,0.1
2024-01-13 18:00:00+00,NYISO,16350,16036,46.57533333333333,8.8,55,26.3,0
2024-01-13 19:00:00+00,NYISO,16557,16018,46.98066666666667,8.4,47,27.8,0
2024-01-13 20:00:00+00,NYISO,16623,16294,50.76933333333333,8.6,36,32.8,0
2024-01-13 21:00:00+00,NYISO,17015,16755,55.44866666666667,7.1,40,27.8,0
2024-01-13 22:00:00+00,NYISO,17728,17397,69.00866666666667,4.7,41,29.2,0
2024-01-13 23:00:00+00,NYISO,18558,18156,65.29,3,41,25.1,0
2024-01-14 00:00:00+00,NYISO,18563,18110,59.624,2.1,42,23.5,0
2024-01-14 01:00:00+00,NYISO,18407,17678,57.556666666666665,2.6,44,23.1,0
2024-01-14 02:00:00+00,NYISO,18082,17259,52.53333333333333,1.8,45,19.8,0
2024-01-14 03:00:00+00,NYISO,17575,16708,50.01533333333334,1,48,17.4,0
2024-01-14 04:00:00+00,NYISO,16979,16060,47.410666666666664,0.5,50,17.2,0
2024-01-14 05:00:00+00,NYISO,16352,15398,62.038000000000004,0.1,52,16.2,0
2024-01-14 06:00:00+00,NYISO,15695,14980,60.11866666666666,-0.2,54,15.2,0
2024-01-14 07:00:00+00,NYISO,15212,14569,58.57733333333333,-0.5,57,15.2,0
2024-01-14 08:00:00+00,NYISO,14982,14307,57.79333333333333,-0.8,59,14,0
2024-01-14 09:00:00+00,NYISO,14858,14164,57.592,-1.2,59,13.9,0
2024-01-14 10:00:00+00,NYISO,14854,14176,59.59133333333333,-1.6,60,13,0
2024-01-14 11:00:00+00,NYISO,15125,14362,61.20133333333333,-1.9,62,13.5,0
2024-01-14 12:00:00+00,NYISO,15588,14721,59.86133333333333,-2.1,63,15.5,0
2024-01-14 13:00:00+00,NYISO,16050,15211,62.294,0.2,61,16.9,0
2024-01-14 14:00:00+00,NYISO,16422,15665,62.19733333333333,2.1,60,16.5,0
2024-01-14 15:00:00+00,NYISO,16582,15984,75.82266666666666,3.7,56,21.9,0
2024-01-14 16:00:00+00,NYISO,16677,16267,76.62666666666668,5.6,50,23.7,0
2024-01-14 17:00:00+00,NYISO,16789,16610,76.422,6.9,46,30.6,0
2024-01-14 18:00:00+00,NYISO,17188,16835,79.53133333333334,3.2,50,28.9,0.8
2024-01-14 19:00:00+00,NYISO,17654,16869,81.29666666666667,2.3,43,30,0
2024-01-14 20:00:00+00,NYISO,17700,17066,84.752,2.4,24,34.1,0
2024-01-14 21:00:00+00,NYISO,17944,17541,96.07933333333334,1.1,28,29.7,0
2024-01-14 22:00:00+00,NYISO,18905,18331,120.70533333333333,-0.2,31,23.6,0
2024-01-14 23:00:00+00,NYISO,20002,19340,126.31333333333333,-1.3,33,21.7,0
2024-01-15 00:00:00+00,NYISO,20107,19378,122.16933333333333,-2.3,35,18.8,0
2024-01-15 01:00:00+00,NYISO,19763,19022,107.92,-2.4,37,18.3,0
2024-01-15 02:00:00+00,NYISO,19380,18570,98.90466666666666,-3.2,39,16.1,0
2024-01-15 03:00:00+00,NYISO,18820,17856,93.78066666666668,-4.1,43,6.6,0
2024-01-15 04:00:00+00,NYISO,18084,17015,90.89200000000001,-4.2,50,4.1,0
2024-01-15 05:00:00+00,NYISO,17373,16261,99.38066666666667,-4.8,51,5.8,0
2024-01-15 06:00:00+00,NYISO,16789,16169,97.97266666666665,-5,54,5.8,0
2024-01-15 07:00:00+00,NYISO,16416,15825,94.98466666666667,-4.3,48,9.5,0
2024-01-15 08:00:00+00,NYISO,16189,15623,91.77933333333334,-4,37,11.3,0
2024-01-15 09:00:00+00,NYISO,16137,15551,95.66533333333334,-4.1,38,8.7,0
2024-01-15 10:00:00+00,NYISO,16348,15761,114.10799999999999,-4.3,39,9,0
2024-01-15 11:00:00+00,NYISO,16944,16315,141.28133333333332,-4.4,41,9.4,0
2024-01-15 12:00:00+00,NYISO,17854,17152,158.024,-4.6,42,8,0
2024-01-15 13:00:00+00,NYISO,18744,17947,154.21666666666667,-4.5,51,6.8,0
2024-01-15 14:00:00+00,NYISO,19080,18488,134.78,-3.6,45,7.3,0
2024-01-15 15:00:00+00,NYISO,18815,18661,130.50733333333335,-3.1,43,7,0
2024-01-15 16:00:00+00,NYISO,18778,18550,118.714,-2.7,45,6.2,0
2024-01-15 17:00:00+00,NYISO,18954,18415,112.664,-2.4,48,5.6,0
2024-01-15 18:00:00+00,NYISO,18954,18245,111.40866666666666,-2.2,51,5.1,0
2024-01-15 19:00:00+00,NYISO,19111,18282,114.18266666666666,-1.8,52,4,0
2024-01-15 20:00:00+00,NYISO,19495,18659,134.65866666666665,-1.6,55,4.1,0
2024-01-15 21:00:00+00,NYISO,19904,19169,171.35066666666668,-1.8,58,5.1,0.1
2024-01-15 22:00:00+00,NYISO,20770,19959,211.03933333333333,-2.2,63,5.1,0.1
2024-01-15 23:00:00+00,NYISO,21506,20936,197.324,-2.4,67,5.5,0.1
2024-01-16 00:00:00+00,NYISO,21486,20913,179.85533333333333,-2.5,72,6.5,0.3
2024-01-16 01:00:00+00,NYISO,21054,20501,161.96866666666668,-3.6,78,1.5,0.8
2024-01-16 02:00:00+00,NYISO,20506,19892,143.71733333333336,-3.6,82,1.1,0.9
2024-01-16 03:00:00+00,NYISO,19786,19054,125.14,-3.6,84,3.3,1
2024-01-16 04:00:00+00,NYISO,18778,18042,117.59666666666666,-3.5,85,4.4,0.8
2024-01-16 05:00:00+00,NYISO,17802,17128,122.81333333333333,-3.4,86,5.6,0.6
2024-01-16 06:00:00+00,NYISO,17115,16399,117.67399999999999,-3.3,85,7,0.3
2024-01-16 07:00:00+00,NYISO,16683,15967,113.49466666666667,-3.3,86,8.4,0.3
2024-01-16 08:00:00+00,NYISO,16428,15693,113.88333333333334,-3.4,89,9.8,0.7
2024-01-16 09:00:00+00,NYISO,16355,15579,116.28866666666666,-3.3,90,10.7,0.4
2024-01-16 10:00:00+00,NYISO,16568,15769,134.38866666666667,-3.2,90,11,0.5
2024-01-16 11:00:00+00,NYISO,17126,16439,156.322,-3.2,91,11.3,0.9
2024-01-16 12:00:00+00,NYISO,18412,17698,163.33666666666667,-3.1,91,11.7,0.4
2024-01-16 13:00:00+00,NYISO,19629,18874,178.08533333333335,-2.7,91,13.2,0.2
2024-01-16 14:00:00+00,NYISO,20197,19565,169.11866666666668,-2.4,90,11.8,0.2
2024-01-16 15:00:00+00,NYISO,20646,20004,177.81666666666666,-2,90,12.2,0.9
2024-01-16 16:00:00+00,NYISO,20941,20093,168.608,-1.3,91,12.1,0.6
2024-01-16 17:00:00+00,NYISO,21154,20201,159.53133333333332,-0.6,90,14.8,0.2
2024-01-16 18:00:00+00,NYISO,21189,20194,153.87199999999999,-1,90,18.8,0.9
2024-01-16 19:00:00+00,NYISO,21128,20075,159.968,-1.1,89,14.8,0.2
2024-01-16 20:00:00+00,NYISO,21001,19943,169.93466666666666,-1,87,16.6,0
2024-01-16 21:00:00+00,NYISO,21000,19949,183.0773333333333,-0.9,85,13.7,0
2024-01-16 22:00:00+00,NYISO,21293,20485,243.694,-1.2,81,19,0
2024-01-16 23:00:00+00,NYISO,21995,21195,227.72,-2.6,77,18.8,0
2024-01-17 00:00:00+00,NYISO,21917,21200,191.056,-3.8,69,19,0
2024-01-17 01:00:00+00,NYISO,21544,20804,170.89933333333332,-5.1,67,19.7,0
2024-01-17 02:00:00+00,NYISO,20899,20218,159.038,-5.8,66,17.6,0
2024-01-17 03:00:00+00,NYISO,20124,19401,129.96533333333335,-6.3,66,14.5,0
2024-01-17 04:00:00+00,NYISO,19250,18358,125.75933333333334,-6.7,68,13.6,0
2024-01-17 05:00:00+00,NYISO,18349,17386,114.518,-7.1,69,13.9,0
2024-01-17 06:00:00+00,NYISO,17707,16909,106.73,-7.5,69,12.9,0
2024-01-17 07:00:00+00,NYISO,17329,16542,104.962,-8,71,11.8,0
2024-01-17 08:00:00+00,NYISO,17104,16318,103.62133333333333,-8.5,73,12.3,0
2024-01-17 09:00:00+00,NYISO,17082,16260,103.592,-8.9,72,13.3,0
2024-01-17 10:00:00+00,NYISO,17336,16508,117.10133333333333,-9.3,71,13.5,0
2024-01-17 11:00:00+00,NYISO,18113,17249,144.22533333333334,-9.6,70,13.7,0
2024-01-17 12:00:00+00,NYISO,19493,18617,165.43266666666668,-10,70,11.7,0
2024-01-17 13:00:00+00,NYISO,20753,19726,150.30133333333333,-9.9,68,10.1,0
2024-01-17 14:00:00+00,NYISO,21232,20045,140.96733333333333,-9,59,13,0
2024-01-17 15:00:00+00,NYISO,21303,20033,130.65733333333333,-8,54,16.3,0
2024-01-17 16:00:00+00,NYISO,21219,19847,121.90266666666666,-7,50,17,0
2024-01-17 17:00:00+00,NYISO,21064,19665,118.482,-6.1,47,16.6,0
2024-01-17 18:00:00+00,NYISO,20883,19577,117.21866666666666,-5.3,44,15.8,0
2024-01-17 19:00:00+00,NYISO,20777,19526,117.77666666666667,-4.7,41,15.5,0
2024-01-17 20:00:00+00,NYISO,20710,19644,128.42466666666667,-4.3,41,15.2,0
2024-01-17 21:00:00+00,NYISO,20986,20027,136.43466666666666,-4.4,43,14.7,0
2024-01-17 22:00:00+00,NYISO,21724,20789,179.26133333333334,-5.5,47,13.5,0
2024-01-17 23:00:00+00,NYISO,22718,21775,166.36733333333333,-6.3,51,12.9,0
2024-01-18 00:00:00+00,NYISO,0,21899,152.11533333333333,-6.6,53,13.9,0
2024-01-18 01:00:00+00,NYISO,22452,21504,138.53933333333333,-6.5,54,14,0
2024-01-18 02:00:00+00,NYISO,21871,20920,130.832,-6.2,52,13.7,0
2024-01-18 03:00:00+00,NYISO,21015,20071,120.76333333333334,-6.2,53,12,0
2024-01-18 04:00:00+00,NYISO,19840,18970,116.062,-7,59,9.2,0
2024-01-18 05:00:00+00,NYISO,18785,17948,103.07666666666667,-7.8,64,8.3,0
2024-01-18 06:00:00+00,NYISO,18084,17205,98.81666666666666,-7.8,65,8.9,0
2024-01-18 07:00:00+00,NYISO,17697,16774,96.74466666666667,-7.8,65,8.7,0
2024-01-18 08:00:00+00,NYISO,17460,16502,96.34933333333333,-7.6,65,8.6,0
2024-01-18 09:00:00+00,NYISO,17374,16404,97.90666666666667,-7.4,65,8.4,0
2024-01-18 10:00:00+00,NYISO,17591,16609,106.98266666666667,-6.2,70,7.2,0
2024-01-18 11:00:00+00,NYISO,18319,17310,124.62466666666666,-5.7,66,6.1,0
2024-01-18 12:00:00+00,NYISO,19772,18635,142.10133333333334,-5.5,67,6.6,0
2024-01-18 13:00:00+00,NYISO,20879,19754,123.95533333333333,-4.5,68,5.4,0
2024-01-18 14:00:00+00,NYISO,21260,20148,116.34066666666668,-3.6,63,3.9,0.1
2024-01-18 15:00:00+00,NYISO,21446,20295,108.924,-2.5,58,5.2,0.1
2024-01-18 16:00:00+00,NYISO,21409,20228,104.83200000000001,-1.5,54,6.4,0
2024-01-18 17:00:00+00,NYISO,21330,20175,103.26066666666665,-0.5,51,7,0
2024-01-18 18:00:00+00,NYISO,21325,20104,101.372,0,48,7.7,0
2024-01-18 19:00:00+00,NYISO,21288,19964,102.17399999999999,0.3,47,6.4,0
2024-01-18 20:00:00+00,NYISO,21147,19863,103.56266666666667,0.2,50,5.2,0
2024-01-18 21:00:00+00,NYISO,21207,20014,110.02666666666667,-0.4,56,6.3,0
2024-01-18 22:00:00+00,NYISO,21623,20469,138.46066666666667,-1.1,58,6.8,0
2024-01-18 23:00:00+00,NYISO,22314,21139,131.61133333333333,-1.6,62,6.9,0
2024-01-19 00:00:00+00,NYISO,22147,21074,116.25533333333333,-3.1,71,9.2,0
2024-01-19 01:00:00+00,NYISO,21714,20646,110.91866666666667,-1.1,59,5.9,0
2024-01-19 02:00:00+00,NYISO,21091,20069,101.80533333333332,-1.2,63,3.6,0
2024-01-19 03:00:00+00,NYISO,20174,19273,95.27333333333333,-0.9,63,2.2,0
2024-01-19 04:00:00+00,NYISO,19086,18245,92.03333333333333,-1.5,67,1.8,0
2024-01-19 05:00:00+00,NYISO,18074,17283,74.18266666666666,-1.8,72,3.1,0
2024-01-19 06:00:00+00,NYISO,17342,16683,69.51,-1.6,74,5.2,0
2024-01-19 07:00:00+00,NYISO,16850,16252,66.946,-1.5,74,5.2,0
2024-01-19 08:00:00+00,NYISO,16582,15973,66.76733333333333,-1.6,74,8.2,0
2024-01-19 09:00:00+00,NYISO,16515,15877,68.556,-1.6,71,11.8,0
2024-01-19 10:00:00+00,NYISO,16719,16069,76.732,-1.9,74,11.6,0.2
2024-01-19 11:00:00+00,NYISO,17410,16732,96.17599999999999,-2.5,82,9.7,0.4
2024-01-19 12:00:00+00,NYISO,18800,17988,110.53466666666667,-2.8,86,10.7,0.7
2024-01-19 13:00:00+00,NYISO,19980,19118,102.098,-2.8,88,9.4,0.6
2024-01-19 14:00:00+00,NYISO,20539,19748,101.04400000000001,-2.8,90,8.2,0.5
2024-01-19 15:00:00+00,NYISO,20881,20079,99.87133333333333,-2.4,89,9.7,0.5
2024-01-19 16:00:00+00,NYISO,21100,20201,96.61533333333334,-1.9,86,13,0.6
2024-01-19 17:00:00+00,NYISO,21178,20259,93.61999999999999,-1.6,87,13.7,0.7
2024-01-19 18:00:00+00,NYISO,21111,20234,92.232,-1.5,86,14.5,0.7
2024-01-19 19:00:00+00,NYISO,21087,20139,91.55333333333333,-1.3,82,14.4,0.6
2024-01-19 20:00:00+00,NYISO,21063,20004,91.53133333333334,-1.3,81,13,0.5
2024-01-19 21:00:00+00,NYISO,21198,20079,100.97133333333333,-1.4,81,10.2,0.3
2024-01-19 22:00:00+00,NYISO,21547,20446,111.22600000000001,-1.7,84,8.4,0.3
2024-01-19 23:00:00+00,NYISO,22157,20978,107.08533333333334,-2,84,11.3,0.2
2024-01-20 00:00:00+00,NYISO,22061,20830,104.70266666666666,-2.6,85,9.5,0.1
2024-01-20 01:00:00+00,NYISO,21611,20428,96.456,-4.5,89,8,0
2024-01-20 02:00:00+00,NYISO,21110,19934,91.80866666666667,-4.3,88,11.5,0
2024-01-20 03:00:00+00,NYISO,20377,19338,87.01333333333334,-4.8,86,11.5,0
2024-01-20 04:00:00+00,NYISO,19477,18561,83.782,-5.3,86,11.6,0
2024-01-20 05:00:00+00,NYISO,18576,17775,103.77133333333333,-5.6,86,12.6,0
2024-01-20 06:00:00+00,NYISO,17952,17136,98.438,-5.9,83,13,0
2024-01-20 07:00:00+00,NYISO,17572,16725,92.284,-6.5,81,13.3,0
2024-01-20 08:00:00+00,NYISO,17349,16462,91.368,-7.1,79,14.5,0
2024-01-20 09:00:00+00,NYISO,17247,16339,92.67333333333333,-7.5,78,16.1,0
2024-01-20 10:00:00+00,NYISO,17330,16391,99.67933333333333,-7.8,75,17,0
2024-01-20 11:00:00+00,NYISO,17660,16612,111.18133333333334,-8.2,74,15.9,0
2024-01-20 12:00:00+00,NYISO,18289,17149,108.65066666666667,-8.5,74,15.4,0
2024-01-20 13:00:00+00,NYISO,19050,17829,127.14466666666667,-8.4,73,11.6,0
2024-01-20 14:00:00+00,NYISO,19751,18502,135.86666666666667,-7.3,66,12.1,0
2024-01-20 15:00:00+00,NYISO,20260,18980,136.36866666666666,-6.5,60,19.6,0
2024-01-20 16:00:00+00,NYISO,20457,19189,128.256,-6.2,57,21.6,0
2024-01-20 17:00:00+00,NYISO,20456,19318,114.85466666666666,-6,54,23,0
2024-01-20 18:00:00+00,NYISO,20482,19358,112.83533333333334,-5.8,52,24.1,0
2024-01-20 19:00:00+00,NYISO,20434,19333,112.65933333333334,-5.6,50,25,0
2024-01-20 20:00:00+00,NYISO,20516,19361,116.748,-5.6,52,23.8,0
2024-01-20 21:00:00+00,NYISO,20790,19546,119.60866666666666,-5.8,54,21.3,0
2024-01-20 22:00:00+00,NYISO,21234,20017,135.124,-6.3,57,18.4,0
2024-01-20 23:00:00+00,NYISO,21984,20665,131.03133333333332,-6.4,61,17.7,0
2024-01-21 00:00:00+00,NYISO,21981,20698,124.95666666666666,-6.5,63,16.4,0
2024-01-21 01:00:00+00,NYISO,21691,20355,118.20466666666668,-6.1,66,15.1,0
2024-01-21 02:00:00+00,NYISO,21230,19925,109.29666666666667,-6.3,69,14,0
2024-01-21 03:00:00+00,NYISO,20656,19325,116.40333333333334,-6.4,66,18.6,0
2024-01-21 04:00:00+00,NYISO,19918,18609,105.81266666666667,-6.9,64,20.2,0
2024-01-21 05:00:00+00,NYISO,19108,17859,84.93666666666667,-7.2,66,18.3,0
2024-01-21 06:00:00+00,NYISO,18436,17243,80.21333333333334,-7.3,67,17.1,0
2024-01-21 07:00:00+00,NYISO,17945,16769,76.54933333333334,-7.3,68,16.9,0
2024-01-21 08:00:00+00,NYISO,17598,16452,74.736,-7.3,67,17.5,0
2024-01-21 09:00:00+00,NYISO,17438,16276,76.52,-7.3,67,17.9,0
2024-01-21 10:00:00+00,NYISO,17414,16247,80.09866666666667,-7.5,67,17.8,0
2024-01-21 11:00:00+00,NYISO,17651,16389,83.07866666666668,-7.6,66,16.8,0
2024-01-21 12:00:00+00,NYISO,18188,16806,87.018,-7.7,66,15.8,0
2024-01-21 13:00:00+00,NYISO,18775,17237,87.73266666666667,-6.4,64,15.3,0
2024-01-21 14:00:00+00,NYISO,19308,17514,83.96066666666667,-5.3,61,14.1,0
2024-01-21 15:00:00+00,NYISO,19617,17484,83.10466666666666,-4.5,56,20.1,0
2024-01-21 16:00:00+00,NYISO,19708,17290,79.382,-3.4,51,18.8,0
2024-01-21 17:00:00+00,NYISO,19611,17242,77.06733333333334,-2.9,51,17.4,0
2024-01-21 18:00:00+00,NYISO,19442,17216,75.78333333333333,-2.2,50,17.5,0
2024-01-21 19:00:00+00,NYISO,19284,17270,76.75733333333332,-1.7,50,17.7,0
2024-01-21 20:00:00+00,NYISO,19293,17618,78.90733333333333,-1.4,50,16.8,0
2024-01-21 21:00:00+00,NYISO,19703,18281,86.91533333333334,-1.8,52,13.7,0
2024-01-21 22:00:00+00,NYISO,20576,19206,103.04199999999999,-3.1,56,11.3,0
2024-01-21 23:00:00+00,NYISO,21526,20268,103.96266666666666,-4.5,62,9.3,0
2024-01-22 00:00:00+00,NYISO,21735,20435,93.44533333333334,-6.7,68,10.5,0
2024-01-22 01:00:00+00,NYISO,21318,20150,87.26133333333334,-6.3,71,8.8,0
2024-01-22 02:00:00+00,NYISO,20981,19697,83.48266666666667,-6.9,73,8.6,0
2024-01-22 03:00:00+00,NYISO,20244,18957,79.06333333333333,-6.8,74,8.2,0
2024-01-22 04:00:00+00,NYISO,19327,18082,75.32333333333332,-6.7,75,9,0
2024-01-22 05:00:00+00,NYISO,18318,17272,74.54533333333333,-6.3,76,10,0
2024-01-22 06:00:00+00,NYISO,17675,17019,69.59933333333333,-6.6,78,9.2,0
2024-01-22 07:00:00+00,NYISO,17316,16680,67.136,-7.1,79,8.1,0
2024-01-22 08:00:00+00,NYISO,17097,16474,65.708,-7.7,80,7.7,0
2024-01-22 09:00:00+00,NYISO,17031,16442,68.23,-8.4,82,8.2,0
2024-01-22 10:00:00+00,NYISO,17316,16714,74.10466666666666,-9.7,84,11.1,0
2024-01-22 11:00:00+00,NYISO,18174,17560,89.19066666666667,-9.6,85,10.6,0
2024-01-22 12:00:00+00,NYISO,19657,19019,95.76266666666668,-9.9,87,10.4,0
2024-01-22 13:00:00+00,NYISO,20879,20085,91.28333333333333,-9.4,85,9.2,0
2024-01-22 14:00:00+00,NYISO,20942,20078,79.36933333333333,-6.2,78,4.2,0
2024-01-22 15:00:00+00,NYISO,20622,19674,68.04666666666667,-3.7,69,4.9,0
2024-01-22 16:00:00+00,NYISO,20250,19332,64.04533333333333,-2,63,7.1,0
2024-01-22 17:00:00+00,NYISO,19924,19148,60.08266666666667,-0.5,56,10.3,0
2024-01-22 18:00:00+00,NYISO,19772,19048,59.29333333333333,0.5,51,11.7,0
2024-01-22 19:00:00+00,NYISO,19865,19096,60.126666666666665,0.9,51,12.5,0
2024-01-22 20:00:00+00,NYISO,19925,19252,65.72933333333333,0.8,51,12.1,0
2024-01-22 21:00:00+00,NYISO,20346,19645,76.00866666666667,0.2,57,9.6,0
2024-01-22 22:00:00+00,NYISO,20965,20262,89.35333333333332,-0.5,61,10.3,0
2024-01-22 23:00:00+00,NYISO,21749,21016,86.892,-1.6,66,9.7,0
2024-01-23 00:00:00+00,NYISO,21632,20935,78.74333333333334,-3,71,9.4,0
2024-01-23 01:00:00+00,NYISO,21154,20501,72.55466666666666,-3.2,74,10.7,0
2024-01-23 02:00:00+00,NYISO,20508,19869,64.59,-3.5,75,10.8,0
2024-01-23 03:00:00+00,NYISO,19574,19019,54.721999999999994,-3.5,75,11.1,0
2024-01-23 04:00:00+00,NYISO,18426,17900,57.22533333333333,-3.4,76,12,0
2024-01-23 05:00:00+00,NYISO,17357,16870,50.86133333333333,-3.3,78,12.5,0
2024-01-23 06:00:00+00,NYISO,16580,16162,47.574,-3,79,13.6,0
2024-01-23 07:00:00+00,NYISO,16147,15723,45.616,-2.6,80,12.4,0
2024-01-23 08:00:00+00,NYISO,15877,15448,45.534666666666666,-2.3,80,10.6,0
2024-01-23 09:00:00+00,NYISO,15775,15363,46.51466666666667,-2.4,79,8.6,0
2024-01-23 10:00:00+00,NYISO,16016,15568,49.757333333333335,-4,80,10.5,0
2024-01-23 11:00:00+00,NYISO,16742,16341,72.66733333333333,-3.7,75,9.7,0
2024-01-23 12:00:00+00,NYISO,18143,17790,77.40466666666666,-2.7,69,8.4,0
2024-01-23 13:00:00+00,NYISO,19245,18890,71.42933333333333,-1.5,68,8.2,0
2024-01-23 14:00:00+00,NYISO,19670,19220,64.36866666666667,1.6,55,5.8,0
2024-01-23 15:00:00+00,NYISO,19771,19325,52.976,3.8,46,2.4,0
2024-01-23 16:00:00+00,NYISO,19711,19348,51.81733333333333,5.4,40,2.2,0
2024-01-23 17:00:00+00,NYISO,19570,19390,47.96066666666666,6.6,36,4,0
2024-01-23 18:00:00+00,NYISO,19507,19388,49.806000000000004,7.1,38,1.8,0
2024-01-23 19:00:00+00,NYISO,19519,19392,47.864000000000004,7.4,39,3.7,0
2024-01-23 20:00:00+00,NYISO,19575,19381,50.15,7.6,40,4.5,0
2024-01-23 21:00:00+00,NYISO,19769,19485,57.69666666666667,6.8,49,5.7,0
2024-01-23 22:00:00+00,NYISO,20232,19870,64.99,2.9,66,8.7,0
2024-01-23 23:00:00+00,NYISO,20980,20440,59.73133333333333,1.4,73,10.5,0
2024-01-24 00:00:00+00,NYISO,20827,20308,56.244,1,74,7.6,0
2024-01-24 01:00:00+00,NYISO,20318,19874,48.587999999999994,0.3,82,7.6,0
2024-01-24 02:00:00+00,NYISO,19642,19277,46.066,-0.6,87,6.9,0
2024-01-24 03:00:00+00,NYISO,18780,18457,42.42333333333333,-2.1,89,10,0
2024-01-24 04:00:00+00,NYISO,17679,17390,40.785999999999994,0.3,88,4.4,0
2024-01-24 05:00:00+00,NYISO,16667,16407,39.63466666666667,0.3,89,4.7,0
2024-01-24 06:00:00+00,NYISO,15983,15638,36.989333333333335,0.8,88,6.8,0.1
2024-01-24 07:00:00+00,NYISO,15554,15195,35.71133333333333,0.9,89,6.9,0.1
2024-01-24 08:00:00+00,NYISO,15322,14925,34.23800000000001,1.1,90,5.9,0
2024-01-24 09:00:00+00,NYISO,15208,14832,35.458,1.3,90,7.2,0
2024-01-24 10:00:00+00,NYISO,15430,15029,38.668,1.4,91,6.2,0
2024-01-24 11:00:00+00,NYISO,16190,15731,44.63866666666667,2,90,6.6,0
2024-01-24 12:00:00+00,NYISO,17542,17111,48.73133333333333,2.2,92,4.7,0
2024-01-24 13:00:00+00,NYISO,18665,18216,47.784,2.5,90,6,0.1
2024-01-24 14:00:00+00,NYISO,19117,18692,47.88133333333334,2.7,92,4.5,0.2
2024-01-24 15:00:00+00,NYISO,19306,18912,48.824666666666666,4.7,87,1.8,0
2024-01-24 16:00:00+00,NYISO,19356,18985,48.372,5.4,87,1.6,0
2024-01-24 17:00:00+00,NYISO,19434,18937,47.278666666666666,6.1,87,3.2,0
2024-01-24 18:00:00+00,NYISO,19419,18890,46.00933333333333,6.7,88,3.4,0
2024-01-24 19:00:00+00,NYISO,19396,18887,43.86333333333334,6.9,89,2.6,0
2024-01-24 20:00:00+00,NYISO,19380,18907,43.98133333333333,7.1,90,4,0
2024-01-24 21:00:00+00,NYISO,19433,19009,44.45466666666667,6.2,95,3.3,0.3
2024-01-24 22:00:00+00,NYISO,19785,19391,47.20666666666667,5.7,96,4.6,0
2024-01-24 23:00:00+00,NYISO,20309,19865,44.14866666666667,5,97,7,0
2024-01-25 00:00:00+00,NYISO,20059,19676,39.63866666666667,5,97,8.2,0
2024-01-25 01:00:00+00,NYISO,19575,19219,39.13733333333333,5.4,97,9.8,0
2024-01-25 02:00:00+00,NYISO,18916,18583,36.25666666666667,6.4,95,7.8,0.1
2024-01-25 03:00:00+00,NYISO,18042,17729,33.684666666666665,8,94,11.8,0.5
2024-01-25 04:00:00+00,NYISO,16962,16648,33.63066666666666,8.6,94,11.7,0
2024-01-25 05:00:00+00,NYISO,15957,15644,25.95266666666667,9.1,93,12.5,0.1
2024-01-25 06:00:00+00,NYISO,15228,14833,24.491333333333333,9.7,92,15.6,0.1
2024-01-25 07:00:00+00,NYISO,14779,14384,23.722666666666665,10.1,92,18.2,0.2
2024-01-25 08:00:00+00,NYISO,14447,14098,23.77733333333333,10.4,92,18.6,0.1
2024-01-25 09:00:00+00,NYISO,14342,13980,24.287333333333333,10.6,93,18.4,0.1
2024-01-25 10:00:00+00,NYISO,14550,14161,26.21333333333333,10.9,94,18.6,0.2
2024-01-25 11:00:00+00,NYISO,15269,14828,31.284,11,95,16.8,0.4
2024-01-25 12:00:00+00,NYISO,16617,16178,33.74666666666666,11.3,97,14.1,0.2
2024-01-25 13:00:00+00,NYISO,17759,17307,35.403999999999996,12,98,11,1
2024-01-25 14:00:00+00,NYISO,18174,17809,34.17266666666667,12.1,98,8.7,0.4
2024-01-25 15:00:00+00,NYISO,18342,18067,33.84733333333334,12.8,97,7.7,0.1
2024-01-25 16:00:00+00,NYISO,18289,18167,33.589333333333336,13.6,97,6.9,0.2
2024-01-25 17:00:00+00,NYISO,18100,18208,32.56933333333333,14.2,96,6.2,0.1
2024-01-25 18:00:00+00,NYISO,17958,18186,31.552666666666667,14.2,97,5.3,0.2
2024-01-25 19:00:00+00,NYISO,17972,18192,31.599333333333334,13.8,98,2.7,0.1
2024-01-25 20:00:00+00,NYISO,18007,18210,32.42266666666667,13.1,98,2.9,0.2
2024-01-25 21:00:00+00,NYISO,18177,18356,35.12866666666666,12.7,98,3,0
2024-01-25 22:00:00+00,NYISO,18656,18709,39.68533333333333,11.6,98,5.4,0.1
2024-01-25 23:00:00+00,NYISO,19299,19116,36.38733333333333,10.3,99,5.1,0
2024-01-26 00:00:00+00,NYISO,19094,18914,31.764666666666667,9.7,99,6.3,0
